Agent ID,Agent Name,Branch ID,Agent Type,Seniority Years,Sales Region,Active Flag
441,Magdalena Kamiński,19,Direct Sales,9,Północ,Yes
442,Adam Kamiński,26,Multiagent,8,Zachód,Yes
443,Ewa Lewandowski,161,Agent wyłączny,19,Południe,Yes
444,Krzysztof Zieliński,379,Broker,5,Wschód,Yes
445,Adam Kowalski,412,Agent wyłączny,3,Południe,Yes
446,Agnieszka Woźniak,220,Partner,17,Północ,Yes
447,Katarzyna Zieliński,56,Multiagent,20,Centrum,Yes
448,Katarzyna Kowalski,336,Broker,2,Południe,Yes
449,Paweł Kowalski,297,Broker,7,Południe,Yes
450,Marta Szymański,326,Direct Sales,19,Północ,Yes
451,Marta Kowalczyk,379,Agent wyłączny,6,Centrum,Yes
452,Jakub Szymański,175,Agent wyłączny,3,Północ,Yes
453,Michał Woźniak,388,Agent wyłączny,6,Południe,Yes
454,Michał Kowalczyk,133,Broker,2,Zachód,Yes
455,Jakub Kowalski,21,Multiagent,11,Południe,Yes
456,Krzysztof Zieliński,227,Multiagent,15,Zachód,No
457,Tomasz Nowak,289,Agent wyłączny,3,Południe,Yes
458,Katarzyna Woźniak,267,Multiagent,3,Południe,Yes
459,Ewa Lewandowski,57,Direct Sales,3,Centrum,Yes
460,Joanna Lewandowski,196,Agent wyłączny,17,Centrum,Yes
461,Paweł Szymański,371,Agent wyłączny,1,Północ,Yes
462,Agnieszka Szymański,35,Multiagent,12,Centrum,Yes
463,Tomasz Lewandowski,251,Partner,6,Południe,Yes
464,Marta Szymański,12,Agent wyłączny,9,Południe,No
465,Ewa Kamiński,70,Agent wyłączny,9,Północ,Yes
466,Magdalena Kamiński,419,Multiagent,19,Południe,Yes
467,Katarzyna Zieliński,265,Broker,10,Wschód,Yes
468,Marcin Woźniak,94,Broker,10,Południe,Yes
469,Agnieszka Woźniak,292,Multiagent,4,Wschód,Yes
470,Tomasz Szymański,168,Multiagent,6,Południe,Yes
471,Marta Kamiński,147,Agent wyłączny,12,Centrum,Yes
472,Anna Wiśniewski,37,Direct Sales,1,Północ,Yes
473,Agnieszka Lewandowski,65,Agent wyłączny,9,Północ,Yes
474,Magdalena Kowalski,214,Partner,1,Zachód,Yes
475,Agnieszka Woźniak,120,Agent wyłączny,5,Centrum,No
476,Paweł Szymański,132,Partner,0,Zachód,Yes
477,Krzysztof Kamiński,245,Agent wyłączny,19,Centrum,Yes
478,Magdalena Woźniak,215,Agent wyłączny,15,Wschód,Yes
479,Tomasz Woźniak,345,Agent wyłączny,14,Południe,Yes
480,Paweł Nowak,308,Agent wyłączny,3,Centrum,Yes
481,Michał Szymański,125,Agent wyłączny,20,Zachód,Yes
482,Jakub Wiśniewski,238,Partner,11,Centrum,Yes
483,Magdalena Wiśniewski,389,Multiagent,18,Zachód,No
484,Magdalena Nowak,282,Direct Sales,13,Południe,Yes
485,Monika Lewandowski,121,Direct Sales,19,Południe,No
486,Agnieszka Kamiński,72,Partner,2,Północ,Yes
487,Monika Nowak,49,Multiagent,19,Południe,Yes
488,Piotr Szymański,276,Agent wyłączny,1,Południe,Yes
489,Tomasz Kowalczyk,27,Broker,7,Zachód,No
490,Krzysztof Lewandowski,319,Agent wyłączny,13,Centrum,Yes
491,Marta Wiśniewski,24,Multiagent,12,Południe,Yes
492,Paweł Wójcik,60,Multiagent,14,Wschód,Yes
493,Anna Nowak,322,Broker,2,Południe,Yes
494,Paweł Wójcik,230,Partner,13,Północ,Yes
495,Agnieszka Zieliński,174,Agent wyłączny,6,Południe,Yes
496,Adam Nowak,189,Multiagent,17,Zachód,Yes
497,Magdalena Szymański,313,Multiagent,19,Zachód,Yes
498,Magdalena Kowalski,228,Agent wyłączny,1,Zachód,Yes
499,Jakub Kowalski,357,Multiagent,2,Centrum,Yes
500,Ewa Lewandowski,213,Broker,2,Północ,Yes
501,Ewa Woźniak,182,Multiagent,20,Wschód,No
502,Piotr Szymański,318,Agent wyłączny,20,Południe,Yes
503,Ewa Kamiński,6,Agent wyłączny,19,Południe,Yes
504,Michał Kowalczyk,367,Agent wyłączny,18,Północ,Yes
505,Anna Kamiński,166,Partner,16,Wschód,Yes
506,Marcin Lewandowski,162,Direct Sales,19,Południe,Yes
507,Michał Szymański,401,Agent wyłączny,5,Zachód,Yes
508,Adam Kowalczyk,315,Direct Sales,18,Centrum,Yes
509,Piotr Kowalczyk,150,Multiagent,18,Północ,Yes
510,Michał Zieliński,417,Multiagent,20,Wschód,Yes
511,Marta Kamiński,407,Agent wyłączny,13,Zachód,Yes
512,Marta Szymański,284,Direct Sales,19,Wschód,Yes
513,Katarzyna Kowalczyk,203,Multiagent,15,Centrum,Yes
514,Joanna Nowak,323,Agent wyłączny,7,Wschód,Yes
515,Anna Woźniak,28,Multiagent,6,Centrum,Yes
516,Agnieszka Kamiński,260,Multiagent,18,Południe,Yes
517,Adam Wójcik,327,Agent wyłączny,4,Zachód,Yes
518,Paweł Lewandowski,330,Multiagent,19,Zachód,Yes
519,Ewa Kowalski,281,Broker,19,Południe,Yes
520,Anna Szymański,141,Multiagent,14,Południe,Yes
521,Tomasz Wójcik,199,Agent wyłączny,17,Centrum,Yes
522,Tomasz Wójcik,31,Agent wyłączny,5,Centrum,Yes
523,Marta Kowalski,90,Agent wyłączny,3,Północ,Yes
524,Magdalena Wiśniewski,97,Partner,18,Północ,Yes
525,Michał Nowak,212,Agent wyłączny,9,Zachód,Yes
526,Michał Lewandowski,82,Agent wyłączny,15,Północ,Yes
527,Adam Zieliński,47,Agent wyłączny,19,Centrum,Yes
528,Agnieszka Szymański,420,Agent wyłączny,13,Północ,Yes
529,Adam Nowak,287,Agent wyłączny,2,Północ,Yes
530,Ewa Woźniak,261,Direct Sales,16,Zachód,Yes
531,Katarzyna Nowak,4,Agent wyłączny,8,Centrum,Yes
532,Michał Lewandowski,339,Partner,14,Północ,Yes
533,Paweł Kowalczyk,261,Agent wyłączny,16,Północ,Yes
534,Monika Kowalczyk,336,Broker,3,Północ,Yes
535,Anna Wiśniewski,344,Multiagent,12,Południe,Yes
536,Adam Wiśniewski,329,Multiagent,16,Wschód,Yes
537,Joanna Szymański,219,Agent wyłączny,16,Centrum,Yes
538,Katarzyna Kowalski,408,Broker,18,Wschód,Yes
539,Adam Nowak,200,Direct Sales,15,Wschód,Yes
540,Michał Wiśniewski,132,Direct Sales,14,Wschód,Yes
541,Anna Lewandowski,355,Multiagent,17,Centrum,Yes
542,Piotr Lewandowski,151,Agent wyłączny,0,Wschód,Yes
543,Magdalena Kowalczyk,85,Broker,9,Północ,Yes
544,Tomasz Szymański,402,Direct Sales,8,Południe,Yes
545,Anna Nowak,195,Multiagent,4,Północ,Yes
546,Krzysztof Zieliński,128,Agent wyłączny,12,Centrum,Yes
547,Paweł Szymański,300,Multiagent,1,Północ,Yes
548,Tomasz Nowak,245,Multiagent,6,Centrum,Yes
549,Tomasz Wójcik,65,Broker,15,Centrum,Yes
550,Katarzyna Kamiński,116,Agent wyłączny,12,Zachód,Yes
551,Joanna Wójcik,265,Multiagent,9,Centrum,Yes
552,Anna Nowak,341,Multiagent,7,Południe,Yes
553,Tomasz Wiśniewski,132,Agent wyłączny,7,Wschód,Yes
554,Paweł Kowalczyk,262,Multiagent,2,Wschód,Yes
555,Katarzyna Kamiński,270,Partner,18,Centrum,Yes
556,Anna Nowak,212,Agent wyłączny,15,Centrum,Yes
557,Jakub Wiśniewski,234,Direct Sales,13,Wschód,Yes
558,Marta Zieliński,169,Multiagent,8,Zachód,Yes
559,Ewa Wiśniewski,118,Agent wyłączny,2,Południe,Yes
560,Marcin Wójcik,19,Agent wyłączny,19,Zachód,Yes
561,Piotr Kowalczyk,256,Agent wyłączny,9,Północ,Yes
562,Michał Nowak,137,Multiagent,14,Północ,Yes
563,Tomasz Lewandowski,319,Multiagent,2,Wschód,Yes
564,Jakub Lewandowski,38,Broker,12,Wschód,Yes
565,Tomasz Lewandowski,109,Agent wyłączny,0,Południe,Yes
566,Magdalena Woźniak,138,Agent wyłączny,12,Zachód,Yes
567,Krzysztof Kowalski,266,Agent wyłączny,13,Zachód,Yes
568,Ewa Kowalczyk,85,Multiagent,4,Zachód,Yes
569,Jakub Zieliński,414,Multiagent,19,Wschód,Yes
570,Katarzyna Nowak,65,Agent wyłączny,17,Wschód,Yes
571,Adam Kowalski,279,Agent wyłączny,2,Wschód,No
572,Anna Lewandowski,391,Agent wyłączny,19,Południe,Yes
573,Anna Szymański,416,Agent wyłączny,14,Północ,Yes
574,Magdalena Zieliński,72,Broker,6,Południe,Yes
575,Anna Kamiński,222,Multiagent,5,Wschód,Yes
576,Marcin Nowak,321,Agent wyłączny,2,Południe,Yes
577,Marta Kamiński,352,Agent wyłączny,7,Centrum,Yes
578,Anna Kamiński,356,Multiagent,6,Północ,Yes
579,Michał Szymański,241,Direct Sales,18,Południe,Yes
580,Paweł Wójcik,286,Agent wyłączny,10,Zachód,Yes
581,Michał Nowak,199,Multiagent,0,Północ,Yes
582,Tomasz Nowak,343,Agent wyłączny,8,Wschód,Yes
583,Marta Nowak,406,Partner,4,Zachód,Yes
584,Katarzyna Kowalski,375,Agent wyłączny,19,Południe,Yes
585,Marcin Zieliński,399,Direct Sales,0,Zachód,Yes
586,Katarzyna Kowalczyk,78,Broker,8,Północ,Yes
587,Tomasz Wójcik,397,Agent wyłączny,12,Południe,Yes
588,Agnieszka Wójcik,7,Agent wyłączny,19,Zachód,Yes
589,Magdalena Szymański,379,Broker,1,Zachód,No
590,Monika Woźniak,285,Agent wyłączny,2,Centrum,Yes
591,Ewa Zieliński,262,Agent wyłączny,18,Północ,Yes
592,Krzysztof Kamiński,111,Direct Sales,12,Północ,Yes
593,Magdalena Kowalski,282,Direct Sales,17,Centrum,Yes
594,Monika Kowalski,71,Agent wyłączny,14,Wschód,Yes
595,Marta Szymański,107,Multiagent,2,Centrum,Yes
596,Krzysztof Kowalczyk,280,Multiagent,10,Wschód,Yes
597,Agnieszka Szymański,133,Agent wyłączny,1,Wschód,Yes
598,Agnieszka Zieliński,6,Broker,13,Wschód,Yes
599,Krzysztof Szymański,385,Multiagent,9,Południe,Yes
600,Anna Woźniak,297,Broker,11,Wschód,Yes
601,Krzysztof Szymański,418,Agent wyłączny,3,Południe,Yes
602,Adam Kamiński,390,Direct Sales,8,Północ,Yes
603,Magdalena Woźniak,271,Broker,0,Północ,Yes
604,Jakub Lewandowski,323,Direct Sales,17,Zachód,Yes
605,Joanna Kamiński,253,Agent wyłączny,4,Południe,Yes
606,Michał Szymański,279,Multiagent,8,Południe,Yes
607,Ewa Wiśniewski,9,Multiagent,19,Centrum,Yes
608,Joanna Nowak,255,Partner,12,Centrum,Yes
609,Michał Szymański,170,Agent wyłączny,19,Centrum,Yes
610,Jakub Lewandowski,221,Multiagent,12,Centrum,Yes
611,Tomasz Nowak,21,Agent wyłączny,10,Zachód,Yes
612,Agnieszka Szymański,95,Partner,18,Północ,Yes
613,Joanna Nowak,4,Broker,13,Centrum,Yes
614,Piotr Kowalczyk,124,Direct Sales,13,Zachód,Yes
615,Monika Wójcik,103,Partner,7,Centrum,Yes
616,Anna Wiśniewski,61,Multiagent,20,Centrum,Yes
617,Katarzyna Woźniak,209,Agent wyłączny,3,Południe,Yes
618,Marta Nowak,380,Broker,2,Południe,Yes
619,Katarzyna Szymański,300,Broker,13,Wschód,Yes
620,Jakub Zieliński,8,Agent wyłączny,6,Północ,No
621,Monika Nowak,13,Multiagent,15,Wschód,Yes
622,Michał Lewandowski,86,Agent wyłączny,9,Zachód,Yes
623,Joanna Wiśniewski,84,Multiagent,12,Zachód,Yes
624,Krzysztof Woźniak,133,Multiagent,5,Wschód,Yes
625,Monika Woźniak,178,Multiagent,0,Wschód,No
626,Krzysztof Zieliński,3,Agent wyłączny,5,Centrum,Yes
627,Agnieszka Lewandowski,408,Broker,11,Zachód,Yes
628,Marcin Kowalczyk,178,Multiagent,16,Zachód,Yes
629,Jakub Wójcik,316,Agent wyłączny,13,Zachód,Yes
630,Tomasz Nowak,408,Multiagent,13,Centrum,Yes
631,Krzysztof Wiśniewski,72,Direct Sales,16,Południe,Yes
632,Piotr Szymański,366,Broker,2,Centrum,Yes
633,Magdalena Wiśniewski,246,Direct Sales,3,Południe,Yes
634,Jakub Wójcik,299,Direct Sales,16,Północ,Yes
635,Monika Wiśniewski,89,Agent wyłączny,20,Południe,Yes
636,Magdalena Kamiński,157,Multiagent,19,Południe,Yes
637,Ewa Kowalski,71,Direct Sales,4,Północ,Yes
638,Marcin Wiśniewski,195,Multiagent,18,Zachód,Yes
639,Katarzyna Kamiński,119,Multiagent,3,Wschód,Yes
640,Monika Kowalczyk,351,Agent wyłączny,16,Centrum,Yes
641,Agnieszka Nowak,53,Multiagent,17,Centrum,Yes
642,Paweł Woźniak,179,Multiagent,15,Północ,Yes
643,Jakub Wójcik,95,Agent wyłączny,20,Centrum,Yes
644,Tomasz Wiśniewski,63,Multiagent,19,Północ,Yes
645,Marta Nowak,32,Multiagent,10,Północ,Yes
646,Katarzyna Wójcik,231,Multiagent,7,Północ,Yes
647,Adam Kowalczyk,324,Broker,17,Wschód,Yes
648,Adam Wójcik,237,Multiagent,10,Północ,Yes
649,Katarzyna Kowalski,287,Agent wyłączny,0,Południe,Yes
650,Adam Wójcik,180,Partner,19,Zachód,No
651,Jakub Nowak,339,Broker,4,Centrum,No
652,Tomasz Wiśniewski,150,Direct Sales,7,Centrum,Yes
653,Marcin Lewandowski,100,Broker,6,Centrum,Yes
654,Magdalena Zieliński,181,Direct Sales,14,Zachód,Yes
655,Tomasz Kowalski,340,Agent wyłączny,16,Południe,Yes
656,Jakub Wiśniewski,198,Direct Sales,5,Południe,Yes
657,Ewa Kowalski,382,Broker,14,Północ,No
658,Jakub Szymański,256,Partner,1,Wschód,Yes
659,Adam Kowalczyk,314,Multiagent,9,Południe,Yes
660,Adam Nowak,79,Broker,5,Wschód,Yes
661,Piotr Wiśniewski,238,Agent wyłączny,0,Centrum,Yes
662,Agnieszka Lewandowski,42,Multiagent,18,Centrum,Yes
663,Katarzyna Kowalczyk,124,Agent wyłączny,19,Północ,Yes
664,Katarzyna Lewandowski,188,Multiagent,9,Centrum,Yes
665,Ewa Zieliński,135,Partner,4,Zachód,Yes
666,Krzysztof Lewandowski,373,Agent wyłączny,0,Wschód,Yes
667,Marcin Zieliński,23,Agent wyłączny,16,Wschód,Yes
668,Agnieszka Woźniak,17,Partner,10,Wschód,Yes
669,Marcin Nowak,350,Multiagent,0,Centrum,Yes
670,Michał Lewandowski,364,Agent wyłączny,8,Centrum,Yes
671,Paweł Wójcik,102,Agent wyłączny,14,Centrum,Yes
672,Katarzyna Kowalski,382,Agent wyłączny,19,Wschód,Yes
673,Michał Kowalski,105,Agent wyłączny,4,Południe,Yes
674,Monika Woźniak,354,Agent wyłączny,20,Wschód,Yes
675,Anna Woźniak,53,Agent wyłączny,12,Północ,Yes
676,Paweł Nowak,228,Broker,7,Północ,Yes
677,Agnieszka Wójcik,136,Agent wyłączny,10,Południe,Yes
678,Tomasz Nowak,282,Broker,7,Północ,Yes
679,Marcin Szymański,320,Agent wyłączny,12,Zachód,Yes
680,Joanna Wójcik,35,Multiagent,2,Północ,Yes
681,Magdalena Kamiński,367,Agent wyłączny,1,Wschód,Yes
682,Jakub Wiśniewski,19,Multiagent,5,Wschód,Yes
683,Marcin Lewandowski,262,Agent wyłączny,11,Zachód,Yes
684,Jakub Szymański,292,Agent wyłączny,9,Centrum,Yes
685,Krzysztof Kamiński,284,Agent wyłączny,10,Centrum,Yes
686,Marcin Kowalski,264,Direct Sales,2,Wschód,Yes
687,Jakub Wójcik,135,Agent wyłączny,9,Południe,Yes
688,Agnieszka Zieliński,300,Multiagent,4,Centrum,Yes
689,Michał Kamiński,272,Multiagent,3,Centrum,Yes
690,Marcin Kamiński,61,Multiagent,12,Południe,Yes
691,Agnieszka Szymański,117,Multiagent,0,Południe,Yes
692,Magdalena Kamiński,80,Multiagent,11,Centrum,Yes
693,Marcin Szymański,328,Partner,4,Północ,Yes
694,Adam Zieliński,154,Broker,14,Centrum,No
695,Joanna Wójcik,17,Multiagent,18,Północ,Yes
696,Jakub Woźniak,196,Agent wyłączny,4,Południe,Yes
697,Monika Lewandowski,117,Broker,3,Południe,Yes
698,Monika Kowalski,102,Agent wyłączny,4,Południe,Yes
699,Agnieszka Nowak,390,Multiagent,0,Południe,Yes
700,Magdalena Kamiński,102,Multiagent,9,Zachód,Yes
701,Magdalena Zieliński,81,Broker,1,Północ,Yes
702,Katarzyna Nowak,401,Multiagent,2,Północ,Yes
703,Marta Kowalczyk,194,Multiagent,20,Północ,Yes
704,Joanna Lewandowski,129,Multiagent,10,Centrum,Yes
705,Tomasz Lewandowski,144,Partner,5,Północ,Yes
706,Monika Kowalczyk,67,Direct Sales,8,Północ,Yes
707,Agnieszka Kowalczyk,404,Multiagent,5,Północ,Yes
708,Jakub Kowalczyk,195,Multiagent,14,Południe,Yes
709,Anna Nowak,107,Agent wyłączny,14,Północ,Yes
710,Piotr Lewandowski,375,Partner,12,Północ,Yes
711,Anna Szymański,265,Multiagent,12,Wschód,Yes
712,Adam Kamiński,324,Multiagent,10,Południe,Yes
713,Krzysztof Lewandowski,117,Agent wyłączny,2,Zachód,Yes
714,Adam Kamiński,202,Multiagent,8,Wschód,Yes
715,Krzysztof Szymański,173,Agent wyłączny,8,Zachód,Yes
716,Magdalena Kowalski,180,Agent wyłączny,18,Centrum,Yes
717,Tomasz Szymański,2,Agent wyłączny,2,Południe,Yes
718,Agnieszka Wójcik,295,Agent wyłączny,1,Północ,Yes
719,Marcin Zieliński,152,Agent wyłączny,16,Centrum,Yes
720,Michał Nowak,217,Agent wyłączny,17,Południe,No
721,Paweł Kowalczyk,332,Direct Sales,17,Północ,Yes
722,Paweł Szymański,140,Agent wyłączny,2,Centrum,No
723,Piotr Kowalczyk,315,Direct Sales,5,Zachód,Yes
724,Tomasz Woźniak,308,Agent wyłączny,18,Północ,Yes
725,Marcin Kamiński,338,Multiagent,0,Północ,Yes
726,Agnieszka Lewandowski,7,Partner,4,Wschód,Yes
727,Paweł Zieliński,387,Multiagent,12,Centrum,No
728,Michał Szymański,190,Agent wyłączny,19,Południe,Yes
729,Krzysztof Lewandowski,234,Agent wyłączny,17,Zachód,Yes
730,Piotr Woźniak,328,Partner,10,Wschód,Yes
731,Agnieszka Kowalczyk,50,Broker,6,Północ,Yes
732,Jakub Zieliński,278,Agent wyłączny,18,Południe,Yes
733,Katarzyna Lewandowski,292,Agent wyłączny,12,Centrum,Yes
734,Tomasz Kowalczyk,216,Agent wyłączny,6,Południe,Yes
735,Agnieszka Zieliński,291,Multiagent,8,Centrum,Yes
736,Marcin Kowalczyk,106,Direct Sales,20,Wschód,Yes
737,Michał Wiśniewski,191,Agent wyłączny,15,Centrum,Yes
738,Agnieszka Szymański,167,Agent wyłączny,14,Zachód,Yes
739,Krzysztof Wiśniewski,293,Broker,6,Centrum,Yes
740,Magdalena Wójcik,181,Multiagent,18,Północ,Yes
741,Anna Zieliński,36,Direct Sales,17,Wschód,Yes
742,Piotr Szymański,251,Direct Sales,19,Południe,Yes
743,Piotr Wiśniewski,133,Partner,8,Północ,No
744,Marcin Kamiński,147,Agent wyłączny,0,Północ,No
745,Anna Kamiński,139,Agent wyłączny,20,Północ,No
746,Katarzyna Wójcik,371,Multiagent,5,Centrum,Yes
747,Anna Woźniak,331,Agent wyłączny,9,Centrum,Yes
748,Ewa Nowak,168,Multiagent,10,Centrum,Yes
749,Ewa Szymański,79,Multiagent,20,Zachód,Yes
750,Joanna Wiśniewski,248,Broker,4,Wschód,Yes
751,Jakub Kowalczyk,340,Broker,8,Północ,Yes
752,Marcin Wójcik,401,Agent wyłączny,8,Południe,Yes
753,Joanna Szymański,305,Broker,15,Centrum,Yes
754,Piotr Szymański,384,Broker,6,Południe,Yes
755,Joanna Woźniak,9,Agent wyłączny,5,Południe,Yes
756,Monika Woźniak,335,Agent wyłączny,3,Zachód,Yes
757,Anna Zieliński,354,Multiagent,3,Północ,Yes
758,Michał Kowalski,72,Multiagent,2,Południe,Yes
759,Marta Wiśniewski,248,Agent wyłączny,5,Północ,Yes
760,Marcin Zieliński,114,Broker,17,Wschód,No
761,Paweł Nowak,316,Direct Sales,15,Centrum,Yes
762,Adam Kowalski,28,Agent wyłączny,19,Północ,Yes
763,Magdalena Wójcik,377,Agent wyłączny,16,Zachód,Yes
764,Monika Szymański,52,Agent wyłączny,5,Zachód,Yes
765,Tomasz Wójcik,53,Agent wyłączny,3,Zachód,Yes
766,Krzysztof Kowalczyk,302,Broker,5,Południe,Yes
767,Ewa Lewandowski,395,Agent wyłączny,9,Zachód,Yes
768,Krzysztof Wiśniewski,129,Agent wyłączny,13,Południe,Yes
769,Jakub Wójcik,205,Agent wyłączny,6,Zachód,Yes
770,Monika Lewandowski,299,Agent wyłączny,0,Zachód,Yes
771,Adam Wójcik,223,Partner,10,Zachód,Yes
772,Krzysztof Wiśniewski,353,Agent wyłączny,5,Centrum,Yes
773,Magdalena Zieliński,38,Agent wyłączny,10,Centrum,Yes
774,Tomasz Woźniak,65,Agent wyłączny,5,Południe,Yes
775,Michał Nowak,371,Direct Sales,17,Południe,Yes
776,Marta Kamiński,45,Agent wyłączny,12,Wschód,No
777,Marcin Lewandowski,402,Agent wyłączny,18,Zachód,Yes
778,Adam Nowak,377,Multiagent,3,Wschód,Yes
779,Paweł Wiśniewski,40,Agent wyłączny,10,Zachód,Yes
780,Joanna Wiśniewski,340,Agent wyłączny,0,Północ,Yes
781,Marcin Zieliński,133,Agent wyłączny,1,Centrum,Yes
782,Joanna Wójcik,246,Agent wyłączny,6,Południe,Yes
783,Marcin Zieliński,107,Multiagent,16,Północ,Yes
784,Ewa Lewandowski,58,Broker,6,Zachód,Yes
785,Piotr Kamiński,268,Agent wyłączny,4,Północ,Yes
786,Paweł Woźniak,366,Agent wyłączny,1,Południe,Yes
787,Paweł Wiśniewski,325,Agent wyłączny,19,Centrum,No
788,Krzysztof Nowak,246,Agent wyłączny,17,Centrum,Yes
789,Ewa Nowak,308,Multiagent,18,Południe,Yes
790,Agnieszka Kamiński,161,Multiagent,11,Zachód,Yes
791,Tomasz Zieliński,79,Agent wyłączny,0,Centrum,Yes
792,Marta Lewandowski,3,Agent wyłączny,17,Północ,Yes
793,Marta Kowalski,127,Agent wyłączny,3,Zachód,No
794,Marta Kowalczyk,98,Agent wyłączny,6,Południe,Yes
795,Jakub Lewandowski,182,Partner,15,Centrum,Yes
796,Anna Wiśniewski,406,Multiagent,7,Centrum,Yes
797,Katarzyna Wiśniewski,126,Agent wyłączny,0,Centrum,Yes
798,Michał Lewandowski,178,Agent wyłączny,7,Północ,Yes
799,Ewa Szymański,389,Partner,7,Północ,Yes
800,Jakub Wójcik,172,Broker,6,Centrum,No
801,Michał Nowak,87,Broker,8,Zachód,Yes
802,Piotr Woźniak,372,Broker,11,Zachód,Yes
803,Michał Kowalczyk,117,Agent wyłączny,1,Wschód,Yes
804,Agnieszka Zieliński,161,Multiagent,3,Wschód,Yes
805,Marta Nowak,328,Agent wyłączny,6,Zachód,Yes
806,Monika Kowalczyk,81,Broker,5,Zachód,Yes
807,Paweł Lewandowski,37,Agent wyłączny,9,Zachód,No
808,Michał Nowak,135,Multiagent,12,Północ,Yes
809,Monika Nowak,16,Agent wyłączny,3,Południe,Yes
810,Piotr Wójcik,318,Partner,7,Wschód,Yes
811,Magdalena Lewandowski,163,Multiagent,6,Wschód,Yes
812,Anna Woźniak,203,Broker,1,Wschód,Yes
813,Jakub Wiśniewski,231,Multiagent,20,Wschód,Yes
814,Anna Lewandowski,403,Agent wyłączny,1,Północ,Yes
815,Anna Zieliński,196,Broker,20,Centrum,Yes
816,Marcin Zieliński,212,Agent wyłączny,0,Wschód,Yes
817,Marcin Kowalczyk,62,Multiagent,7,Wschód,Yes
818,Jakub Wiśniewski,350,Multiagent,6,Wschód,Yes
819,Katarzyna Zieliński,7,Multiagent,5,Wschód,Yes
820,Magdalena Nowak,26,Agent wyłączny,8,Północ,Yes
821,Ewa Kowalski,22,Broker,5,Zachód,Yes
822,Katarzyna Wiśniewski,303,Multiagent,12,Południe,Yes
823,Agnieszka Zieliński,63,Agent wyłączny,12,Południe,Yes
824,Michał Woźniak,145,Multiagent,3,Wschód,Yes
825,Paweł Kowalczyk,108,Broker,5,Centrum,Yes
826,Katarzyna Wiśniewski,366,Broker,9,Centrum,Yes
827,Magdalena Wiśniewski,105,Multiagent,17,Północ,Yes
828,Marta Woźniak,282,Agent wyłączny,7,Centrum,Yes
829,Marta Lewandowski,305,Partner,1,Centrum,Yes
830,Marta Zieliński,263,Broker,1,Zachód,Yes
831,Krzysztof Lewandowski,305,Multiagent,18,Północ,Yes
832,Joanna Woźniak,146,Multiagent,11,Centrum,Yes
833,Jakub Wiśniewski,61,Agent wyłączny,13,Południe,Yes
834,Joanna Kowalski,323,Broker,8,Północ,No
835,Jakub Zieliński,201,Agent wyłączny,12,Centrum,Yes
836,Ewa Szymański,66,Agent wyłączny,15,Centrum,Yes
837,Katarzyna Kowalczyk,153,Agent wyłączny,13,Zachód,Yes
838,Monika Kowalski,342,Direct Sales,2,Wschód,Yes
839,Katarzyna Woźniak,70,Agent wyłączny,14,Południe,Yes
840,Michał Wiśniewski,332,Broker,12,Północ,Yes
841,Ewa Szymański,318,Agent wyłączny,4,Zachód,Yes
842,Ewa Kowalczyk,289,Agent wyłączny,7,Centrum,Yes
843,Paweł Kowalczyk,197,Multiagent,13,Wschód,Yes
844,Paweł Wiśniewski,69,Broker,19,Zachód,No
845,Jakub Kamiński,50,Agent wyłączny,2,Wschód,Yes
846,Magdalena Woźniak,46,Agent wyłączny,20,Wschód,Yes
847,Monika Nowak,338,Multiagent,9,Wschód,No
848,Anna Wiśniewski,257,Agent wyłączny,17,Zachód,Yes
849,Michał Nowak,24,Partner,18,Południe,Yes
850,Piotr Kowalski,301,Agent wyłączny,7,Północ,Yes
851,Paweł Woźniak,13,Partner,7,Centrum,Yes
852,Paweł Zieliński,23,Multiagent,20,Południe,Yes
853,Adam Wójcik,242,Agent wyłączny,4,Zachód,Yes
854,Piotr Lewandowski,360,Direct Sales,13,Zachód,Yes
855,Adam Kowalczyk,67,Agent wyłączny,7,Centrum,Yes
856,Magdalena Wiśniewski,387,Multiagent,11,Zachód,Yes
857,Monika Nowak,149,Agent wyłączny,2,Centrum,Yes
858,Michał Woźniak,63,Agent wyłączny,14,Południe,Yes
859,Katarzyna Kowalczyk,377,Agent wyłączny,13,Zachód,Yes
